settlement_id,bank_transaction_id,settlement_amount,bank_amount,amount_difference,amount_difference_pct,relative_amount_difference,date_difference_days,utr_match,utr_missing,utr_similarity,rrn_exact,rrn_similarity,order_id_exact,settlement_id_exact,gateway_ref_exact,auth_code_exact,customer_name_similarity,vpa_similarity,narration_similarity,currency_match,same_direction,status_compatible,candidate_count,split_candidate,fee_adjusted_difference,expected_settlement_date_gap,duplicate_risk,is_digit_transposition,label,source_type_SETTLEMENT,channel_BANK_TRANSFER
UPI2026072956556748,UTR398235977635,19487.93,41432.97,21945.04,1.126084,0.529652,19,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1212,1,1,1,1,0,21945.04,19,0,0,0,1,1
UPI2026072956556748,UTR467567156492,19487.93,140842.09,121354.16,6.227145,0.861633,3,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.3243,1,1,1,1,0,121354.16,3,0,0,0,1,1
UPI2026072956556748,UTR301320421069,19487.93,13333.83,6154.1,0.31579,0.31579,24,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.125,1,1,1,1,0,6154.1,24,0,0,0,1,1
UPI2026072956556748,UTR524971960828,19487.93,1484.92,18003.01,0.923803,0.923803,3,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1176,1,1,1,1,0,18003.01,3,0,0,0,1,1
UPI2026072956556748,UTR215256385481,19487.93,6873.25,12614.68,0.647307,0.647307,6,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1176,1,1,1,1,0,12614.68,6,0,0,0,1,1
UPI2026072956556748,UTR550585953330,19487.93,176287.23,156799.3,8.04597,0.889454,1,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.3243,1,1,1,1,0,156799.3,1,0,0,0,1,1
UPI2026078185046454,UTR218242398173,16100.66,27519.04,11418.38,0.709187,0.414927,13,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1333,1,1,1,1,0,11418.38,13,0,0,0,1,1
UPI2026078185046454,UTR828067113431,16100.66,20902.0,4801.34,0.298208,0.229707,1,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,4801.34,1,0,0,0,1,1
UPI2026078185046454,UTR112790183691,16100.66,2354.87,13745.79,0.853741,0.853741,29,0,0,0.069,0,0.0,0,0,0,0,0.0,0.0,0.2069,1,1,1,1,0,13745.79,29,0,0,0,1,1
UPI2026078185046454,UTR164339399508,16100.66,46728.71,30628.05,1.902285,0.655444,15,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1379,1,1,1,1,0,30628.05,15,0,0,0,1,1
UPI2026078185046454,UTR897413148929,16100.66,30980.83,14880.17,0.924196,0.480302,0,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,14880.17,0,0,0,0,1,1
UPI2026078185046454,UTR251113786540,16100.66,35331.52,19230.86,1.194414,0.544298,29,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,19230.86,29,0,0,0,1,1
UPI2026078185046454,UTR668163047993,16100.66,-8685.7,24786.36,1.539462,1.539462,15,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.2308,1,1,1,1,0,24786.36,15,0,0,0,1,1
UPI2026078185046454,UTR398235977635,16100.66,41432.97,25332.31,1.573371,0.611405,11,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,25332.31,11,0,0,0,1,1
UPI2026078185046454,UTR467567156492,16100.66,140842.09,124741.43,7.747597,0.885683,27,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2286,1,1,1,1,0,124741.43,27,0,0,0,1,1
UPI2026078185046454,UTR301320421069,16100.66,13333.83,2766.83,0.171846,0.171846,6,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1333,1,1,1,1,0,2766.83,6,0,0,0,1,1
UPI2026078185046454,UTR524971960828,16100.66,1484.92,14615.74,0.907773,0.907773,33,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.0625,1,1,1,1,0,14615.74,33,0,0,0,1,1
UPI2026078185046454,UTR215256385481,16100.66,6873.25,9227.41,0.573108,0.573108,24,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.125,1,1,1,1,0,9227.41,24,0,0,0,1,1
UPI2026078185046454,UTR550585953330,16100.66,176287.23,160186.57,9.949069,0.908668,29,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2286,1,1,1,1,0,160186.57,29,0,0,0,1,1
UPI2026079748883801,UTR218242398173,17665.79,27519.04,9853.25,0.557759,0.358052,10,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2286,1,1,1,1,0,9853.25,10,0,0,0,1,1
UPI2026079748883801,UTR828067113431,17665.79,20902.0,3236.21,0.183191,0.154828,2,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2222,1,1,1,1,0,3236.21,2,0,0,0,1,1
UPI2026079748883801,UTR112790183691,17665.79,2354.87,15310.92,0.866699,0.866699,26,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1176,1,1,1,1,0,15310.92,26,0,0,0,1,1
UPI2026079748883801,UTR164339399508,17665.79,46728.71,29062.92,1.645153,0.62195,12,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.2353,1,1,1,1,0,29062.92,12,0,0,0,1,1
UPI2026079748883801,UTR897413148929,17665.79,30980.83,13315.04,0.753719,0.429783,3,0,0,0.069,0,0.0,0,0,0,0,0.0,0.0,0.2286,1,1,1,1,0,13315.04,3,0,0,0,1,1
UPI2026079748883801,UTR251113786540,17665.79,35331.52,17665.73,0.999997,0.499999,26,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.2778,1,1,1,1,0,17665.73,26,0,0,0,1,1
UPI2026079748883801,UTR668163047993,17665.79,-8685.7,26351.49,1.491668,1.491668,12,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.3226,1,1,1,1,0,26351.49,12,0,0,0,1,1
UPI2026079748883801,UTR398235977635,17665.79,41432.97,23767.18,1.345379,0.57363,8,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1667,1,1,1,1,0,23767.18,8,0,0,0,1,1
UPI2026079748883801,UTR467567156492,17665.79,140842.09,123176.3,6.972589,0.87457,24,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,123176.3,24,0,0,0,1,1
UPI2026079748883801,UTR301320421069,17665.79,13333.83,4331.96,0.245217,0.245217,3,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1714,1,1,1,1,0,4331.96,3,0,0,0,1,1
UPI2026079748883801,UTR524971960828,17665.79,1484.92,16180.87,0.915944,0.915944,30,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1622,1,1,1,1,0,16180.87,30,0,0,0,1,1
UPI2026079748883801,UTR215256385481,17665.79,6873.25,10792.54,0.610929,0.610929,21,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.2703,1,1,1,1,0,10792.54,21,0,0,0,1,1
UPI2026079748883801,UTR550585953330,17665.79,176287.23,158621.44,8.979018,0.89979,26,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,158621.44,26,0,0,0,1,1
UPI2026080660550679,UTR218242398173,44606.5,27519.04,17087.46,0.383071,0.383071,26,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1579,1,1,1,1,0,17087.46,26,0,0,0,1,1
UPI2026080660550679,UTR828067113431,44606.5,20902.0,23704.5,0.531414,0.531414,38,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.3077,1,1,1,1,0,23704.5,38,0,0,0,1,1
UPI2026080660550679,UTR112790183691,44606.5,2354.87,42251.63,0.947208,0.947208,10,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1622,1,1,1,1,0,42251.63,10,0,0,0,1,1
UPI2026080660550679,UTR164339399508,44606.5,46728.71,2122.21,0.047576,0.045416,24,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2703,1,1,1,1,0,2122.21,24,0,0,0,1,1
UPI2026080660550679,UTR897413148929,44606.5,30980.83,13625.67,0.305464,0.305464,39,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2632,1,1,1,1,0,13625.67,39,0,0,0,1,1
UPI2026080660550679,UTR251113786540,44606.5,35331.52,9274.98,0.207929,0.207929,10,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.1538,1,1,1,1,0,9274.98,10,0,0,0,1,1
UPI2026080660550679,UTR668163047993,44606.5,-8685.7,53292.2,1.194718,1.194718,24,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2353,1,1,1,1,0,53292.2,24,0,0,0,1,1
UPI2026080660550679,UTR398235977635,44606.5,41432.97,3173.53,0.071145,0.071145,28,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2564,1,1,1,1,0,3173.53,28,0,0,0,1,1
UPI2026080660550679,UTR467567156492,44606.5,140842.09,96235.59,2.157434,0.683287,12,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2791,1,1,1,1,0,96235.59,12,0,0,0,1,1
UPI2026080660550679,UTR301320421069,44606.5,13333.83,31272.67,0.701079,0.701079,33,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2632,1,1,1,1,0,31272.67,33,0,0,0,1,1
UPI2026080660550679,UTR524971960828,44606.5,1484.92,43121.58,0.966711,0.966711,6,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,43121.58,6,0,0,0,1,1
UPI2026080660550679,UTR215256385481,44606.5,6873.25,37733.25,0.845914,0.845914,15,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.3,1,1,1,1,0,37733.25,15,0,0,0,1,1
UPI2026080660550679,UTR550585953330,44606.5,176287.23,131680.73,2.952053,0.746967,10,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2791,1,1,1,1,0,131680.73,10,0,0,0,1,1
UPI2026075749439372,UTR218242398173,10501.08,27519.04,17017.96,1.620591,0.618407,9,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,17017.96,9,0,0,0,1,1
UPI2026075749439372,UTR828067113431,10501.08,20902.0,10400.92,0.990462,0.497604,21,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,10400.92,21,0,0,0,1,1
UPI2026075749439372,UTR112790183691,10501.08,2354.87,8146.21,0.77575,0.77575,7,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,8146.21,7,0,0,0,1,1
UPI2026075749439372,UTR164339399508,10501.08,46728.71,36227.63,3.449896,0.775276,7,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,36227.63,7,0,0,0,1,1
UPI2026075749439372,UTR897413148929,10501.08,30980.83,20479.75,1.950252,0.661046,22,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,20479.75,22,0,0,0,1,1
UPI2026075749439372,UTR251113786540,10501.08,35331.52,24830.44,2.364561,0.702784,7,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.1818,1,1,1,1,0,24830.44,7,0,0,0,1,1
UPI2026075749439372,UTR668163047993,10501.08,-8685.7,19186.78,1.827124,1.827124,7,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,19186.78,7,0,0,0,1,1
UPI2026075749439372,UTR398235977635,10501.08,41432.97,30931.89,2.945591,0.746553,11,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1212,1,1,1,1,0,30931.89,11,0,0,0,1,1
UPI2026075749439372,UTR467567156492,10501.08,140842.09,130341.01,12.412153,0.925441,5,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1622,1,1,1,1,0,130341.01,5,0,0,0,1,1
UPI2026075749439372,UTR301320421069,10501.08,13333.83,2832.75,0.269758,0.212448,16,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.0625,1,1,1,1,0,2832.75,16,0,0,0,1,1
UPI2026075749439372,UTR524971960828,10501.08,1484.92,9016.16,0.858594,0.858594,11,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.0588,1,1,1,1,0,9016.16,11,0,0,0,1,1
UPI2026075749439372,UTR215256385481,10501.08,6873.25,3627.83,0.345472,0.345472,2,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1765,1,1,1,1,0,3627.83,2,0,0,0,1,1
UPI2026075749439372,UTR550585953330,10501.08,176287.23,165786.15,15.787533,0.940432,7,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1622,1,1,1,1,0,165786.15,7,0,0,0,1,1
UPI2026072106345357,UTR218242398173,24038.56,27519.04,3480.48,0.144787,0.126475,14,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.125,1,1,1,1,0,3480.48,14,0,0,0,1,1
UPI2026072106345357,UTR828067113431,24038.56,20902.0,3136.56,0.13048,0.13048,26,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2424,1,1,1,1,0,3136.56,26,0,0,0,1,1
UPI2026072106345357,UTR112790183691,24038.56,2354.87,21683.69,0.902038,0.902038,2,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,21683.69,2,0,0,0,1,1
UPI2026072106345357,UTR164339399508,24038.56,46728.71,22690.15,0.943906,0.485572,12,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,22690.15,12,0,0,0,1,1
UPI2026072106345357,UTR897413148929,24038.56,30980.83,6942.27,0.288797,0.224083,27,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,6942.27,27,0,0,0,1,1
UPI2026072106345357,UTR251113786540,24038.56,35331.52,11292.96,0.469785,0.319628,2,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.303,1,1,1,1,0,11292.96,2,0,0,0,1,1
UPI2026072106345357,UTR668163047993,24038.56,-8685.7,32724.26,1.361324,1.361324,12,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2143,1,1,1,1,0,32724.26,12,0,0,0,1,1
UPI2026072106345357,UTR398235977635,24038.56,41432.97,17394.41,0.723604,0.41982,16,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.303,1,1,1,1,0,17394.41,16,0,0,0,1,1
UPI2026072106345357,UTR467567156492,24038.56,140842.09,116803.53,4.859007,0.829323,0,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2162,1,1,1,1,0,116803.53,0,0,0,0,1,1
UPI2026072106345357,UTR301320421069,24038.56,13333.83,10704.73,0.445315,0.445315,21,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,10704.73,21,0,0,0,1,1
UPI2026072106345357,UTR524971960828,24038.56,1484.92,22553.64,0.938228,0.938228,6,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2353,1,1,1,1,0,22553.64,6,0,0,0,1,1
UPI2026072106345357,UTR215256385481,24038.56,6873.25,17165.31,0.714074,0.714074,3,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.3529,1,1,1,1,0,17165.31,3,0,0,0,1,1
UPI2026072106345357,UTR550585953330,24038.56,176287.23,152248.67,6.333519,0.86364,2,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2162,1,1,1,1,0,152248.67,2,0,0,0,1,1
UPI2026074724987299,UTR218242398173,16100.66,27519.04,11418.38,0.709187,0.414927,15,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,11418.38,15,0,0,0,1,1
UPI2026074724987299,UTR828067113431,16100.66,20902.0,4801.34,0.298208,0.229707,3,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1935,1,1,1,1,0,4801.34,3,0,0,0,1,1
UPI2026074724987299,UTR112790183691,16100.66,2354.87,13745.79,0.853741,0.853741,31,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.069,1,1,1,1,0,13745.79,31,0,0,0,1,1
UPI2026074724987299,UTR164339399508,16100.66,46728.71,30628.05,1.902285,0.655444,17,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1379,1,1,1,1,0,30628.05,17,0,0,0,1,1
UPI2026074724987299,UTR897413148929,16100.66,30980.83,14880.17,0.924196,0.480302,2,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,14880.17,2,0,0,0,1,1
UPI2026074724987299,UTR251113786540,16100.66,35331.52,19230.86,1.194414,0.544298,31,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.129,1,1,1,1,0,19230.86,31,0,0,0,1,1
UPI2026074724987299,UTR668163047993,16100.66,-8685.7,24786.36,1.539462,1.539462,17,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2308,1,1,1,1,0,24786.36,17,0,0,0,1,1
UPI2026074724987299,UTR398235977635,16100.66,41432.97,25332.31,1.573371,0.611405,13,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.0645,1,1,1,1,0,25332.31,13,0,0,0,1,1
UPI2026074724987299,UTR467567156492,16100.66,140842.09,124741.43,7.747597,0.885683,29,0,0,0.069,0,0.0,0,0,0,0,0.0,0.0,0.0571,1,1,1,1,0,124741.43,29,0,0,0,1,1
UPI2026074724987299,UTR301320421069,16100.66,13333.83,2766.83,0.171846,0.171846,8,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,2766.83,8,0,0,0,1,1
UPI2026074724987299,UTR524971960828,16100.66,1484.92,14615.74,0.907773,0.907773,35,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.125,1,1,1,1,0,14615.74,35,0,0,0,1,1
UPI2026074724987299,UTR215256385481,16100.66,6873.25,9227.41,0.573108,0.573108,26,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.1875,1,1,1,1,0,9227.41,26,0,0,0,1,1
UPI2026074724987299,UTR550585953330,16100.66,176287.23,160186.57,9.949069,0.908668,31,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.0571,1,1,1,1,0,160186.57,31,0,0,0,1,1
UPI2026075844761879,UTR218242398173,46038.79,27519.04,18519.75,0.402264,0.402264,18,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.1714,1,1,1,1,0,18519.75,18,0,0,0,1,1
UPI2026075844761879,UTR828067113431,46038.79,20902.0,25136.79,0.545992,0.545992,30,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.3889,1,1,1,1,0,25136.79,30,0,0,0,1,1
UPI2026075844761879,UTR112790183691,46038.79,2354.87,43683.92,0.94885,0.94885,2,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1765,1,1,1,1,0,43683.92,2,0,0,0,1,1
UPI2026075844761879,UTR164339399508,46038.79,46728.71,689.92,0.014986,0.014764,16,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.2353,1,1,1,1,0,689.92,16,0,0,0,1,1
UPI2026075844761879,UTR897413148929,46038.79,30980.83,15057.96,0.327071,0.327071,31,0,0,0.4138,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,15057.96,31,0,0,0,1,1
UPI2026075844761879,UTR251113786540,46038.79,35331.52,10707.27,0.232571,0.232571,2,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1667,1,1,1,1,0,10707.27,2,0,0,0,1,1
UPI2026075844761879,UTR668163047993,46038.79,-8685.7,54724.49,1.18866,1.18866,16,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,54724.49,16,0,0,0,1,1
UPI2026075844761879,UTR398235977635,46038.79,41432.97,4605.82,0.100042,0.100042,20,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.3333,1,1,1,1,0,4605.82,20,0,0,0,1,1
UPI2026075844761879,UTR467567156492,46038.79,140842.09,94803.3,2.059205,0.673118,4,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,94803.3,4,0,0,0,1,1
UPI2026075844761879,UTR301320421069,46038.79,13333.83,32704.96,0.710378,0.710378,25,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,32704.96,25,0,0,0,1,1
UPI2026075844761879,UTR524971960828,46038.79,1484.92,44553.87,0.967746,0.967746,2,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.2703,1,1,1,1,0,44553.87,2,0,0,0,1,1
UPI2026075844761879,UTR215256385481,46038.79,6873.25,39165.54,0.850707,0.850707,7,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2703,1,1,1,1,0,39165.54,7,0,0,0,1,1
UPI2026075844761879,UTR550585953330,46038.79,176287.23,130248.44,2.829102,0.738842,2,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,130248.44,2,0,0,0,1,1
UPIRFD2026073379667731,UTR218242398173,-360.7,27519.04,27879.74,-77.293429,1.013107,16,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.2353,1,1,1,1,0,27879.74,16,0,0,0,1,1
UPIRFD2026073379667731,UTR828067113431,-360.7,20902.0,21262.7,-58.948434,1.017257,28,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1143,1,1,1,1,0,21262.7,28,0,0,0,1,1
UPIRFD2026073379667731,UTR112790183691,-360.7,2354.87,2715.57,-7.528611,1.153172,0,0,0,0.4828,0,0.0,0,0,0,0,0.0,0.0,0.2424,1,1,1,1,0,2715.57,0,0,0,0,1,1
UPIRFD2026073379667731,UTR164339399508,-360.7,46728.71,47089.41,-130.550069,1.007719,14,0,0,0.069,0,0.0,0,0,0,0,0.0,0.0,0.2424,1,1,1,1,0,47089.41,14,0,0,0,1,1
UPIRFD2026073379667731,UTR897413148929,-360.7,30980.83,31341.53,-86.890851,1.011643,29,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2941,1,1,1,1,0,31341.53,29,0,0,0,1,1
UPIRFD2026073379667731,UTR251113786540,-360.7,35331.52,35692.22,-98.952648,1.010209,0,0,0,0.2759,0,0.0,0,0,0,0,0.0,0.0,0.1143,1,1,1,1,0,35692.22,0,0,0,0,1,1
UPIRFD2026073379667731,UTR668163047993,-360.7,-8685.7,8325.0,-23.080122,0.958472,14,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.3333,1,1,1,1,0,8325.0,14,0,0,0,1,1
UPIRFD2026073379667731,UTR398235977635,-360.7,41432.97,41793.67,-115.868228,1.008706,18,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1714,1,1,1,1,0,41793.67,18,0,0,0,1,1
UPIRFD2026073379667731,UTR467567156492,-360.7,140842.09,141202.79,-391.468783,1.002561,2,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.3077,1,1,1,1,0,141202.79,2,0,0,0,1,1
UPIRFD2026073379667731,UTR301320421069,-360.7,13333.83,13694.53,-37.966537,1.027051,23,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.1765,1,1,1,1,0,13694.53,23,0,0,0,1,1
UPIRFD2026073379667731,UTR524971960828,-360.7,1484.92,1845.62,-5.116773,1.242909,4,0,0,0.1379,0,0.0,0,0,0,0,0.0,0.0,0.1667,1,1,1,1,0,1845.62,4,0,0,0,1,1
UPIRFD2026073379667731,UTR215256385481,-360.7,6873.25,7233.95,-20.055309,1.052479,5,0,0,0.2069,0,0.0,0,0,0,0,0.0,0.0,0.2222,1,1,1,1,0,7233.95,5,0,0,0,1,1
UPIRFD2026073379667731,UTR550585953330,-360.7,176287.23,176647.93,-489.736429,1.002046,0,0,0,0.3448,0,0.0,0,0,0,0,0.0,0.0,0.3077,1,1,1,1,0,176647.93,0,0,0,0,1,1
ORD-5034,UTR218242398173,6016.68,27519.04,21502.36,3.573792,0.781363,22,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,21502.36,22,0,0,0,1,1
ORD-5034,UTR828067113431,6016.68,20902.0,14885.32,2.474009,0.712148,34,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3871,1,1,1,1,0,14885.32,34,0,0,0,1,1
ORD-5034,UTR112790183691,6016.68,2354.87,3661.81,0.60861,0.60861,6,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2069,1,1,1,1,0,3661.81,6,0,0,0,1,1
ORD-5034,UTR164339399508,6016.68,46728.71,40712.03,6.766527,0.871242,20,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2759,1,1,1,1,0,40712.03,20,0,0,0,1,1
ORD-5034,UTR897413148929,6016.68,30980.83,24964.15,4.149157,0.805793,35,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,24964.15,35,0,0,0,1,1
ORD-5034,UTR251113786540,6016.68,35331.52,29314.84,4.872262,0.829708,6,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,29314.84,6,0,0,0,1,1
ORD-5034,UTR668163047993,6016.68,-8685.7,14702.38,2.443603,1.692711,20,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2308,1,1,1,1,0,14702.38,20,0,0,0,1,1
ORD-5034,UTR398235977635,6016.68,41432.97,35416.29,5.886351,0.854785,24,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2581,1,1,1,1,0,35416.29,24,0,0,0,1,1
ORD-5034,UTR467567156492,6016.68,140842.09,134825.41,22.408606,0.957281,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2286,1,1,1,1,0,134825.41,8,0,0,0,1,1
ORD-5034,UTR301320421069,6016.68,13333.83,7317.15,1.216144,0.548766,29,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2,1,1,1,1,0,7317.15,29,0,0,0,1,1
ORD-5034,UTR524971960828,6016.68,1484.92,4531.76,0.753199,0.753199,2,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.125,1,1,1,1,0,4531.76,2,0,0,0,1,1
ORD-5034,UTR215256385481,6016.68,6873.25,856.57,0.142366,0.124624,11,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,1,1,1,0,856.57,11,0,0,0,1,1
ORD-5034,UTR550585953330,6016.68,176287.23,170270.55,28.299752,0.96587,6,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2286,1,1,1,1,0,170270.55,6,0,0,0,1,1
ORD-5021,UTR218242398173,29848.33,27519.04,2329.29,0.078038,0.078038,24,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.1379,1,1,1,1,0,2329.29,24,0,0,0,1,1
ORD-5021,UTR828067113431,29848.33,20902.0,8946.33,0.299726,0.299726,36,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2667,1,1,1,1,0,8946.33,36,0,0,0,1,1
ORD-5021,UTR112790183691,29848.33,2354.87,27493.46,0.921105,0.921105,8,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2857,1,1,1,1,0,27493.46,8,0,0,0,1,1
ORD-5021,UTR164339399508,29848.33,46728.71,16880.38,0.565539,0.361242,22,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2143,1,1,1,1,0,16880.38,22,0,0,0,1,1
